age,educ,earnings,marry
36,3,225,0
34,3,600,0
50,3,2019,1
55,3,600,1
23,2,600,0
44,1,550,0
49,2,923,1
37,1,351.5,1
52,5,1192.3,1
31,2,1161.72,1
47,4,2884.6101,1
29,4,840,1
62,3,2884.6101,1
65,1,400,1
31,2,520,0
43,2,800,1
57,2,1400,1
39,3,1788.46,1
49,1,400,1
65,1,404,1
55,3,700,1
60,5,2884.6101,1
53,5,1280,1
60,3,420,0
33,4,1038.46,1
61,2,200,1
23,4,942.29999,0
68,2,600,1
31,1,800,0
54,4,1057,1
23,3,200,0
48,5,2884.6101,0
23,1,324,0
58,1,600,0
55,3,923.07001,1
26,3,336,0
27,4,923,0
26,4,961,0
38,3,1923,1
45,2,769,1
55,4,680,0
62,2,1346.15,1
45,4,2884.6101,0
56,4,1923.0699,1
22,2,360,0
35,1,440,0
30,2,700,1
40,4,1538.46,1
54,3,1400,1
35,3,1538.46,0
33,2,627.20001,0
29,1,440,0
52,2,807,1
35,4,1160,1
49,4,1859.3,1
51,2,923.07001,1
46,3,1423.0699,0
41,3,450,0
42,2,350,0
40,3,961.53003,1
63,2,1384.61,1
49,1,1000,1
60,4,680,1
69,4,315,0
29,4,2692.3,1
58,3,1200,1
24,2,1120,0
43,4,1442.3,0
37,4,673.07001,0
47,4,961.53003,0
48,4,865.38,0
47,5,1500,1
27,2,1200,0
51,1,872,1
52,3,826,1
62,3,461.53,1
35,3,1250,1
48,4,1280,1
61,4,230.75999,1
50,3,1980.76,1
67,3,1600,1
43,2,990,1
43,2,769,0
23,2,400,0
51,4,832,1
35,2,870,1
39,2,780,0
62,3,2884.6101,1
23,5,673.07001,0
35,2,230.75999,0
36,1,230,0
47,1,346.14999,0
52,3,2000,0
60,1,550,1
53,2,450,0
34,3,1442.3,1
28,3,280,0
46,3,1280,1
54,4,1000,1
55,4,1153,1
51,4,1000,0
28,4,680,0
52,4,600,1
54,4,2307.6899,1
31,2,700,1
62,4,770,1
22,2,600,0
56,2,1351.2,1
37,5,1386.36,1
62,5,2238.46,1
50,3,850,1
55,3,1666.66,1
31,3,784,1
26,4,325,0
57,3,1923.0699,1
61,3,1145,1
39,2,450,1
47,2,800,1
49,5,846.15002,1
39,2,807,1
59,2,1100,1
58,5,1865,1
25,4,1634.61,1
24,3,444,0
27,2,1250,0
38,5,2019.23,1
59,3,1903.84,1
41,3,1000,1
38,3,1298,1
24,2,1290,1
30,5,2307.6899,1
48,5,2307.6899,0
29,3,200,1
21,3,185,0
39,2,1829.52,1
38,3,769,1
47,4,1923.0699,0
59,4,1942.3,1
45,5,1019.23,1
42,4,1826,1
46,3,692.29999,1
33,5,2500,1
39,2,780,1
46,3,1115.38,1
51,4,2884.6101,1
37,4,2019.23,1
67,5,2076.9199,1
32,4,1942,1
26,4,769,0
28,3,1250,0
23,4,901.38,0
36,3,342,1
30,2,807.69,0
24,4,430,0
33,2,1200,1
46,2,2884.6101,0
27,2,1250,1
21,2,1550,1
23,2,769,0
30,4,1682.6899,1
42,4,1288.46,0
59,3,2884.6101,1
54,1,480,0
35,4,961.53003,0
26,4,228,0
68,4,1730.76,1
62,3,1346,1
27,2,350,0
71,3,640,1
69,2,730.76001,1
35,4,1050,1
66,5,2057.6899,0
70,5,115.6,0
43,3,850,1
39,3,1100,0
53,3,800,1
60,4,1730,1
51,3,1160,1
63,3,1057.6899,1
31,4,927.08002,0
52,2,1150,1
57,2,451.92001,0
64,2,300,0
57,5,2884.6101,1
44,3,1730,1
44,2,742,0
43,4,1375,1
40,1,430,1
44,5,2884.6101,1
49,3,769,1
45,4,2019,1
37,5,2211.53,1
37,4,1826,1
59,2,777,1
21,2,520,0
34,5,560,0
31,5,1057.6899,1
62,3,2800,0
50,3,1346.15,1
33,2,1250,1
44,2,1737,0
32,3,560,0
62,2,560,1
23,3,528,0
80,4,240.38,1
29,2,1566.4,0
42,4,1634.61,1
43,3,800,1
31,4,1106,1
59,4,1153.84,1
34,4,1280,1
43,2,850,1
79,3,346,1
58,2,750,0
43,4,1384,1
34,2,960,1
46,2,500,1
54,1,600,1
22,2,520,0
26,2,520,0
23,2,520,0
35,4,903.84003,0
38,5,2211,1
43,2,1600,1
49,3,161,0
52,3,826.91998,1
71,4,496,1
51,3,420,1
35,5,1375,1
55,4,840,1
31,3,576,0
48,5,2884.6101,1
53,5,159,1
29,5,1365.38,0
53,1,400,0
26,1,504,0
26,1,490,0
34,5,1153.84,1
26,4,721.15002,0
35,4,2346.1499,1
43,5,2884.6101,1
80,5,2884.6101,1
44,5,1923.0699,0
38,1,634.60999,1
34,5,722.21997,0
75,5,2115.3799,0
28,5,1938.77,0
28,5,1938,0
30,4,1002,0
38,4,2403,0
33,3,576,1
29,4,2884.6101,0
29,5,1002.8,0
35,5,2346,1
38,2,560,1
34,5,940.38,1
30,5,692.29999,0
25,4,675,0
35,1,2576.9199,0
34,4,1442.3,0
39,5,2788.46,1
32,5,1750,0
30,5,1000,0
58,5,1942,1
47,1,720,1
26,1,500,0
22,4,1394.23,0
29,5,1000,1
36,5,2884.6101,0
65,3,360,0
42,1,500,1
44,3,847.59998,0
73,2,2403,0
27,4,247.5,0
71,3,903.20001,1
32,2,2307.6899,0
31,3,360,0
23,4,769,0
57,4,700,0
52,4,570,0
61,4,1269,1
52,4,1057.6899,0
29,3,600,1
24,2,500,0
25,4,576,0
28,4,1134,0
24,3,1200,0
33,2,400,1
26,3,1019,0
23,4,769,0
57,2,400,1
62,2,400,0
26,2,500,0
30,2,600,1
56,2,1346,0
48,3,450,0
61,3,807.69,1
36,1,225,0
23,3,807,0
56,4,1942,1
55,5,1730.76,0
23,2,500,0
25,1,307.5,0
22,2,720,0
51,1,598,1
51,4,432,0
37,2,500,0
30,4,1250,1
33,3,600,1
66,3,400,1
29,2,440,1
33,4,940,0
35,4,1400,1
70,2,480,0
31,4,576,0
29,4,769,0
37,4,2262.8,1
43,2,560,1
30,3,1019.23,1
29,4,1292.3,1
49,4,2884.6101,1
40,4,576,1
59,2,320,0
38,3,576.91998,0
25,4,461.53,0
55,2,320,0
21,2,270,0
32,4,1153.84,1
44,1,400,1
56,2,680,1
47,3,673,1
45,2,769,1
34,4,1528.84,0
45,4,2884.6101,1
32,5,1134,0
50,3,1057.6899,0
46,2,910,1
44,4,576.91998,1
45,4,2160,0
70,2,516.75,1
31,4,1134,1
59,3,312.5,1
31,3,800,0
42,4,1442.3,1
30,2,961.53003,0
30,2,1057.6899,0
30,3,230.75999,1
55,3,769,1
52,2,711.53003,1
29,2,400,1
55,2,1288,0
35,3,560,1
35,4,550,1
49,3,1000,1
57,2,400,1
62,4,1200,1
32,1,882,1
57,4,600,1
49,4,1538,1
33,3,1000,1
69,4,1730,1
55,5,769.22998,1
41,4,692.29999,1
30,4,330,0
58,2,692,1
24,4,673,0
26,4,1528,0
27,3,516.25,1
38,4,1346.15,1
36,4,560,1
27,5,350,0
25,2,750,1
44,3,769,1
39,3,1057,0
21,2,225,0
27,4,769.22998,0
55,3,920,0
51,2,769,1
75,3,2403,1
49,2,450,1
39,3,673.07001,0
45,3,1192.3,1
27,2,494,1
21,2,400,0
25,3,600,1
45,1,920,1
59,2,400,1
56,1,1442.3,1
26,3,1000,1
27,2,600,1
43,2,459.60001,0
31,4,455,1
36,5,1913,1
23,4,961.53003,0
65,4,1730,1
24,3,220,0
29,3,494,0
53,2,871.20001,1
47,5,1913.46,1
40,2,871.20001,1
32,2,600,0
27,1,500,1
60,1,100,0
22,1,600,0
25,1,1000,0
33,1,1000,1
37,1,300,1
23,2,360,0
40,3,2100,0
63,3,896,0
42,1,1096,0
59,3,1134.61,1
50,4,2115.3799,1
41,5,1250,1
32,5,2884.6101,0
38,2,1769.23,1
44,3,510,1
57,5,730.76001,1
52,4,2115,0
26,2,500,0
43,3,1500,1
54,4,1923.0699,1
58,3,1942,0
46,4,2161.6001,0
54,5,2307.6899,1
21,2,600,0
51,2,455,1
26,2,496,0
31,1,520,0
51,5,2884.6101,1
80,4,1807,1
37,2,450,1
68,2,969.22998,0
47,2,1730.76,1
49,4,1442,1
58,2,700,1
62,1,1500,0
44,1,350,1
55,2,400,0
33,3,576.91998,1
66,1,320,1
38,5,2884.6101,1
30,3,496,1
44,4,1634.61,1
56,3,961.53003,0
35,3,600,0
45,3,575,1
62,3,480,1
40,4,1538,1
26,3,960,0
49,4,1600,1
27,3,2000,0
38,3,826,1
38,2,1600,1
49,4,2019,1
48,4,1250,1
39,4,769.22998,1
33,2,807.69,1
25,2,324,0
54,2,1500,1
34,2,769,0
33,3,480,0
57,3,310,0
34,2,1057,0
23,3,250,0
42,2,560,1
48,3,600,1
53,3,532.40002,1
27,4,1388.88,0
35,5,769.22998,1
54,1,570,1
39,5,769,1
52,2,392.29999,1
44,3,615.20001,1
39,3,1846.15,0
55,3,490,1
39,3,920,1
33,1,726.91998,1
64,2,400,1
21,2,300.75,0
46,2,640,1
41,3,1384.61,1
46,2,1200,1
54,2,1045,1
23,3,212.5,0
58,5,1200,1
52,2,400,0
50,2,800,1
21,3,380,0
33,3,1000,1
58,3,480,1
45,3,760,1
24,2,480,0
50,2,461.53,1
45,3,320,1
24,3,315,1
49,5,2115.3799,1
27,2,800,0
25,3,1002.5,0
27,3,1142,0
35,3,576,0
39,1,370.29999,1
64,4,1558.39,1
36,5,1248,1
54,2,557,1
21,3,220,0
61,2,1314,0
30,3,520,0
30,3,600,1
68,2,346,0
28,5,1038.46,1
64,2,576.91998,1
26,2,769,1
31,4,1923,1
23,4,1120,0
26,4,560,0
35,4,1490,1
25,4,1384.61,0
25,3,807,0
25,3,1509.9,0
24,2,600,0
24,4,2211.53,0
31,2,420,0
32,4,550,0
31,4,369.23001,0
46,5,800,1
34,5,2596.1499,1
41,4,1923.0699,1
40,2,520,0
32,4,560,1
55,3,1000,1
42,2,342,0
56,3,2884.6101,0
61,1,960,1
56,5,1538.46,0
32,5,1153.84,1
52,4,1153.84,1
51,3,1200,1
56,3,1153.84,1
42,2,700,1
54,4,2884.6101,1
51,5,1057.6899,1
36,5,2884.6101,1
49,1,315,0
57,3,480,1
57,3,1050,1
67,4,1400,1
56,3,990,1
34,3,760,1
33,1,400,0
28,1,400,0
31,2,2490,1
60,3,1250,1
30,5,2200,1
52,3,1272.5,0
56,4,2884.6101,1
50,5,2884.6101,0
25,4,903.84003,0
60,3,1220.75,1
43,5,2307.6899,1
62,5,2673.0701,1
42,4,2538,0
34,3,660,1
41,2,480,1
31,4,534,1
46,2,1272.5,0
28,5,961.53003,1
44,3,1272.5,0
30,5,2884.6101,1
55,5,2173.0701,1
60,3,400,1
51,3,880,1
49,4,891.40002,1
73,5,1500,1
38,4,1538,0
62,2,1640,0
63,4,2461.53,1
56,4,1019.2,1
27,2,256,1
41,2,640,1
37,4,2788,1
54,2,1000,1
51,2,1153.84,1
64,3,576.91998,1
55,1,238,0
26,3,800,0
54,2,832,0
44,3,780,0
22,3,302.64999,0
24,3,580,0
39,4,2884.6101,0
49,1,400,0
66,2,1200,1
36,4,200,1
37,2,1064,0
38,4,865,0
52,1,360,0
39,3,1198.4,1
63,4,2673,1
23,4,1019.23,0
56,4,1923.0699,1
32,1,380,0
41,3,1057.6899,1
64,4,1000,1
67,4,1923,1
60,2,961.53003,1
41,5,2307,1
42,5,2884.6101,1
26,2,720,1
58,2,582,1
33,3,1000,1
38,1,176,0
36,5,1096.15,1
34,5,961.53003,1
37,5,2000,1
58,3,582.5,1
31,3,1138,1
41,4,2307,0
43,4,2307,0
46,2,923.07001,1
40,2,650,0
33,3,1000,1
33,2,475,1
49,2,480,1
44,2,865,0
40,2,497.20001,0
59,4,1000,1
25,4,903,0
50,2,1080,1
33,1,600,1
64,1,720,1
46,2,1168,0
44,3,540,0
76,3,110,1
40,5,2057.6899,1
53,2,1558,1
55,3,1840,1
43,3,1730.76,0
51,3,784,1
46,4,1769.23,1
33,5,1415.38,1
28,4,2403.8401,0
42,4,1923,1
51,3,800,0
44,3,980.76001,0
52,5,980,1
25,4,494,0
37,3,1442.3,0
63,2,720,1
55,5,576.91998,1
53,3,506,0
32,3,1022,1
70,3,693,1
29,2,135,0
75,2,314.60001,1
27,3,550,0
73,2,1635,0
34,3,420,0
45,2,961.53003,1
55,2,596,0
23,2,323.75,0
34,2,420,1
23,2,280,0
38,4,2884.6101,1
29,3,700,0
52,2,161,1
53,3,850,0
50,2,1000,1
32,2,316.79999,1
56,2,776,0
34,2,923,0
58,3,400,1
45,4,980.76001,0
55,4,2173,1
50,3,1472.3101,1
25,3,264,0
44,4,2884.6101,1
23,3,360,0
22,3,128,0
23,4,400,0
47,3,540,1
47,3,600,0
26,3,446,0
24,2,285,0
54,2,961.5,1
59,2,769.22998,1
32,3,550,0
42,1,480,1
63,5,2884.6101,1
45,4,1057,1
36,4,1400,1
25,4,1350,0
25,4,1350,0
27,4,1350,0
26,3,1250,0
33,3,420,0
28,4,2259.5,0
30,3,871.59998,0
39,2,800,0
37,2,400,0
58,5,1200,1
33,3,433.5,1
40,3,480,1
46,4,923.07001,1
48,3,692,1
22,4,408,0
49,3,1384.61,1
56,3,1400,0
33,4,961,0
63,2,461.53,0
61,3,1538.46,1
40,4,1250,1
28,2,490,0
49,4,1519.23,1
38,4,2884.6101,1
30,3,950,0
27,2,410,0
28,4,390,0
24,2,390,0
47,4,1826.92,1
66,5,1076.92,1
49,4,2115.3799,1
60,3,840,1
56,2,1512,1
73,3,1730,0
43,5,2884.6101,1
47,4,1634.61,1
28,3,475,1
56,2,840,1
50,3,1730.76,1
66,3,264,1
56,3,806.79999,1
49,2,880,1
28,4,600,0
63,2,1550,1
71,2,538,1
42,2,1400,1
71,1,200,1
28,1,400,0
60,2,1000,0
48,3,1500,1
23,4,400,0
34,4,461,1
54,2,500,0
44,2,500,0
34,2,325,1
39,3,400,1
55,2,1600,1
73,5,276.92001,1
27,3,1634.61,1
47,3,961,1
36,5,2884.6101,1
58,4,2884.6101,1
31,4,769.22998,1
22,3,100,0
28,4,692.29999,0
29,4,1000,0
30,5,1400,0
57,2,560,1
75,2,346,0
36,3,600,1
57,2,576,0
71,4,961.53003,1
72,2,317,0
54,2,400,1
77,3,346.14999,1
27,2,794.40002,1
34,3,1153.84,1
31,3,961.53003,1
36,3,961,0
56,4,150,0
67,3,1153.84,1
30,5,2615.3799,1
66,5,1080,1
62,3,375,1
43,1,300,0
56,2,1250,1
39,2,1500,0
21,1,625,0
54,4,2884,1
48,3,576.91998,0
60,2,461,1
44,3,650,1
48,2,1094,1
23,2,1280,1
52,3,800,0
34,2,600,1
40,2,500,1
65,3,923.07001,1
59,3,591.59998,1
31,2,1000,1
33,2,1000,0
57,3,620,1
54,2,961.53003,1
34,3,575,0
64,4,1346,0
50,3,1000,1
21,3,296,0
23,3,125,0
67,5,1730,1
49,3,1000.8,0
26,3,935,0
53,3,1235,1
58,2,1057.6899,1
46,5,2375,1
32,2,512,1
44,5,865.38,1
56,5,1461.53,1
50,3,1400,1
42,4,1634,1
50,2,340,0
50,3,192,0
59,3,920,1
29,5,480.76001,1
26,4,1326.92,0
43,3,651.84998,1
41,3,560,0
70,2,128,1
38,4,2884.6101,1
48,2,632,1
36,4,1923,0
35,3,760,1
26,2,330,1
36,5,2307.6899,1
36,4,665,1
55,1,600,0
32,4,1634.61,1
31,2,480,0
65,5,2884.6101,1
25,4,865.38,0
56,3,1200,1
49,4,1900,1
48,4,1923,1
31,3,1287,1
43,2,567.59998,1
25,2,850,0
28,4,1000,1
24,5,1238.76,0
45,5,1923,1
54,2,450,1
22,2,500,0
49,4,253.84,1
31,2,1000,0
26,4,2307,1
53,5,1923.0699,1
28,3,741.59998,0
35,2,800,1
50,2,1730,1
32,4,2307.6899,1
80,2,600,1
36,4,1057.6899,0
60,5,2884.6101,1
61,4,400,1
53,4,1057,1
38,1,384,1
28,3,874,0
31,4,2615,1
54,3,961,1
70,3,1057.6899,1
57,2,2500,1
34,3,576.91998,0
44,4,932,1
50,4,2615.3799,0
27,4,1200,0
71,2,440,0
63,2,390,0
54,4,2884.6101,1
59,3,1200,1
65,5,1730,1
65,3,240,1
46,5,2884.6101,1
22,3,700,0
23,2,750,0
61,5,1923.0699,0
59,3,1320,0
60,2,980,1
54,5,2307.6899,1
32,2,1788.46,1
64,5,2884.6101,1
62,4,769,1
35,4,923,1
21,3,400,0
50,4,1961.53,1
35,4,1826,0
49,2,1500,0
51,2,1620,0
53,3,1000,1
48,4,2403.8401,1
23,4,1238,0
30,5,2500,0
49,5,884,1
24,4,923.07001,0
36,3,1666.66,0
33,2,1020,1
31,5,1165.2,0
58,2,1346.15,1
48,2,1200,1
59,3,720,1
23,5,1384.61,0
25,5,2500,0
29,5,2500,0
59,2,892,0
54,3,769,1
64,4,800,1
24,3,1126,0
57,5,2884.6101,1
50,2,320,1
32,2,692.29999,1
54,2,769,1
21,2,576.91998,0
63,1,300,1
59,3,451.5,0
40,5,1307,1
50,4,1346,1
66,5,1394.23,1
41,5,2615,0
56,3,673.07001,0
53,5,1923,1
52,4,1307,1
65,4,263,0
25,4,1009.61,0
50,3,2019.23,1
39,3,500,0
35,2,1057,1
44,1,1156,0
33,2,350,0
56,3,700,1
35,2,769.22998,0
42,4,2403.8401,1
28,3,1360,1
31,1,400,1
25,2,240,0
69,3,800,1
62,4,2711,1
34,5,2576.9199,1
29,2,195.60001,0
51,3,1692.3,1
55,2,814.20001,0
32,3,300,0
27,3,1800,0
31,3,553.84003,1
43,4,1496,1
32,2,510,0
61,4,2884.6101,1
39,3,1056,0
42,2,500,0
36,3,1057.6899,1
24,3,500,0
32,2,884,1
50,5,2884.6101,1
46,3,520,1
22,3,324,0
43,5,961,1
49,3,821.25,1
26,3,510,0
51,5,1730.76,1
60,2,320,1
36,3,480,1
75,4,390,1
59,5,2711,0
61,3,1538,0
37,3,406,1
54,2,1019.23,1
30,2,410,0
26,3,715,0
44,2,1100,0
26,2,728,0
55,2,840,1
53,3,520,1
45,2,720,0
64,2,1313,1
32,5,2160,0
29,4,1128,1
38,2,520,1
47,2,458,0
22,3,850.52002,0
43,3,1264,1
59,3,500,0
32,2,390,0
59,2,680,0
42,3,1627.76,0
49,4,600,1
43,5,1584.8,1
37,3,1200,0
44,3,961.53003,1
48,3,730,1
55,2,500,1
54,4,1350,1
27,2,1080,0
66,1,441.20001,1
21,2,237.5,0
47,1,936,1
30,4,1634.61,1
44,3,912,1
36,3,588.79999,1
31,2,540,0
23,2,520,0
31,4,2160,1
42,4,1923.0699,1
49,3,400,1
71,2,157.5,1
59,3,860,1
39,4,2211.53,1
37,3,1403.84,1
56,2,1340,0
36,4,961.53003,0
32,3,1153,0
45,5,1923,1
65,2,903.20001,0
41,3,520,0
40,3,406,1
46,3,640,0
36,4,1923,0
22,2,824.79999,1
69,3,220,0
56,2,720,1
27,2,1080,0
40,3,780,0
52,3,865.38,1
23,2,332.5,0
29,1,380,0
62,3,750,0
26,2,201.25,0
59,4,1269,1
41,2,1181.4,1
58,3,800,1
45,2,1000,1
36,4,1153.84,0
52,3,865,1
60,5,1288.46,1
52,4,1884.61,1
26,3,1192.3,1
51,1,600,1
45,5,1066,0
26,3,840,1
52,2,540,1
42,2,400,1
42,1,500,1
42,1,680,0
59,2,2600,1
25,2,1000,1
59,3,1000,0
38,4,800,1
34,1,371,0
71,4,400,1
45,4,1596.15,1
23,4,420,0
66,4,2692.3,1
47,5,1480.76,1
40,3,800,0
37,3,1500,1
29,5,1200,0
28,3,923.07001,0
58,3,700,1
32,3,180,1
52,2,865,1
32,3,1155,0
64,4,2884.6101,0
28,3,600,1
40,5,2884.6101,1
24,4,253,1
48,2,1730,1
56,5,2692.3,0
29,3,385,0
55,4,2884.6101,1
43,2,1000,1
66,4,903,1
54,2,1442.3,1
22,3,116.25,0
49,2,1040,0
21,3,100,0
47,2,994.20001,0
21,2,480,0
48,2,326.79999,0
36,3,798.07001,1
58,2,840,1
58,3,519,1
38,1,1384.61,1
53,1,550,1
49,1,200,0
71,2,795.45001,1
22,2,461.53,0
56,4,769,1
56,4,1288,1
40,5,2884.6101,1
59,2,960,1
56,3,961,1
55,1,380,0
30,4,1442.3,1
32,2,410,0
61,3,720,1
46,3,1500,0
46,2,1384.61,0
73,2,550,1
51,2,600,1
55,3,672,1
34,3,1250,1
57,4,807.69,0
47,3,1371.99,1
40,2,480,1
47,3,750,1
72,3,392,1
63,3,400,0
61,3,1082,1
61,2,1241.2,1
39,4,2000,1
49,3,865.38,1
59,4,961,0
57,2,788.46002,1
51,2,2083.3301,0
25,3,816,0
70,1,294,1
51,2,932.79999,1
48,2,961,1
35,3,712,0
60,2,425,1
23,3,660,1
56,1,1442,1
43,4,1730.76,1
56,2,1200,1
30,2,722,1
29,2,400,0
46,4,1442.3,1
37,4,1230.76,1
25,2,1983,1
44,3,134.61,1
61,4,352,0
60,3,1346.15,1
23,3,2862,1
29,3,692.29999,1
42,4,2884.6101,1
32,3,680,0
25,3,207.69,0
21,3,216,0
56,4,1480.76,1
40,3,820,1
29,2,1666.66,1
26,2,1115,0
37,4,340,0
30,2,730.76001,0
22,4,600,1
48,2,800,1
22,2,600,0
42,4,865.38,1
43,2,950,0
55,4,2884.6101,1
21,3,275.79999,0
35,3,530.40002,0
57,2,1660,0
27,5,596.15002,0
27,5,692.29999,0
40,2,1520,1
30,1,400,1
27,3,461.53,0
53,1,580,0
43,3,640,1
28,1,1070,1
32,3,550,1
58,3,1346.15,1
26,5,405,0
63,5,200,1
52,5,2884.6101,1
53,2,1153.84,1
32,3,1400,1
47,4,2000,0
29,3,1776,0
59,2,1038.46,1
26,2,500,1
35,4,1730,1
36,3,1153.84,1
51,2,865,1
44,3,2884.6101,1
59,2,1538,1
52,1,630.76001,0
45,4,1038.46,1
36,2,1045,0
23,2,324,0
47,4,1923.0699,1
23,2,714,0
51,4,1160,1
52,2,1008,0
41,5,1384.61,1
24,2,480,0
62,2,800,1
36,3,865,1
21,3,145.73,0
22,3,136.5,0
28,3,410,0
48,4,1038,1
47,1,600,0
53,1,600,0
61,5,1269,1
26,1,769,1
37,3,923.07001,1
61,2,1200,1
41,2,400,0
31,2,480.76001,1
44,2,1442.3,1
49,5,900,0
28,3,520,1
38,2,500,1
45,2,1050,1
35,2,576.91998,1
46,2,556.5,0
51,2,1480,0
37,2,600,0
36,3,1200,0
65,4,1634.61,1
55,2,1990,1
28,3,800,1
26,3,640,0
38,2,1200,1
42,4,1038.46,1
38,4,1923.0699,1
51,1,365,1
44,5,2884.6101,0
26,2,400,0
50,2,600,0
51,1,2500,1
39,3,1040,1
61,4,1000,0
35,2,1040,1
62,3,1057.6899,1
62,4,1346.15,1
43,4,1250,1
31,3,576.91998,1
35,5,1442.3,1
38,1,184,1
32,2,2115.3799,1
27,2,400,0
23,2,520,0
66,3,1346.15,1
47,1,886,0
23,1,575,0
44,4,1970,0
41,2,680,1
40,3,1351.23,1
44,5,1807.6899,1
38,5,624,1
42,3,2384.6101,1
48,1,560,0
56,2,622.5,0
59,4,396,1
27,2,400,0
27,3,720,0
28,2,729.62,0
73,5,1500,1
46,4,2884.6101,1
44,2,1057.6899,0
31,1,606,0
60,5,1000,1
42,5,900,1
62,4,2307.6899,1
45,3,800,1
25,2,275,0
50,4,2884.6101,1
61,2,900,1
34,1,576.91998,0
46,3,840,1
51,5,900,1
25,2,760,0
54,5,2884.6101,1
64,5,480.76001,1
54,4,2884.6101,1
67,3,108.96,1
23,2,644.22998,1
28,5,1442.3,0
46,5,1500,1
47,2,640,0
58,4,1092.3,1
21,3,323.75,0
28,3,769.22998,0
49,4,1442,1
58,5,1375,1
80,1,240,1
37,1,610,1
60,1,1080,1
29,2,350,0
60,2,807.69,1
55,2,136,0
44,2,750,1
43,3,673,1
51,3,400.32001,1
54,3,646.79999,0
52,4,1923,1
50,2,1800,1
59,5,2884.6101,1
42,4,2884.6101,1
50,4,2692.3,0
36,5,1600,0
52,4,2884.6101,1
43,4,865.38,1
75,2,1250,1
55,2,1980,1
33,3,2100,1
42,2,1442.3,1
36,2,567.59998,0
52,3,1661.53,1
28,2,500,0
42,2,1600,1
37,4,2884.6101,1
60,4,2884.6101,1
49,4,2884.6101,1
65,4,128,1
49,3,480,1
25,4,550,0
30,4,385,0
50,3,346,1
63,3,230.75999,1
23,4,160,0
28,3,300,0
28,3,300,0
53,5,865,1
57,3,2884.6101,1
50,4,692,1
65,5,1923.0699,0
47,4,1250,1
51,3,170,0
58,3,2884.6101,1
61,2,1200,1
49,2,1403.84,1
72,5,2230.76,1
24,3,1100,1
29,2,816,0
31,3,424,0
53,4,923,1
57,4,2884.6101,1
58,4,1192.3,1
57,4,461,0
57,5,2884.6101,1
24,4,1153.84,0
55,2,900,0
38,2,2884,1
65,2,2019.23,1
47,4,2884.6101,1
26,1,769.22998,0
65,2,1846.15,1
67,4,250,1
60,5,2884.6101,0
62,3,1750,1
57,2,673.07001,1
59,4,673.07001,1
21,3,525,0
43,4,923,1
34,3,480,0
60,1,930,1
51,4,2884.6101,1
57,5,2884.6101,1
26,3,664,1
38,2,598.5,1
32,2,342,1
43,5,1538.46,1
28,4,253,0
53,3,530,0
29,4,500,1
34,2,1384.61,1
44,1,500,1
48,4,1096.15,1
47,4,2115,0
29,5,1250,1
29,2,653.84003,1
55,3,666,1
59,3,560,1
33,2,534,0
45,3,1692,0
32,2,600,0
26,2,255,0
40,1,270,1
28,3,326.92001,0
35,2,680,0
58,1,1100,0
59,1,629,1
57,3,900,1
40,3,900,1
23,2,2400,0
39,3,900,1
44,2,400,0
34,3,560,0
52,2,1080,1
24,2,800,0
45,5,1730.76,0
27,2,390,0
27,5,1346.15,0
50,5,923.07001,0
37,5,1538.46,0
28,4,769.22998,0
35,2,704.79999,0
38,2,230.75999,1
27,2,882.57001,0
52,3,800,1
22,3,190,0
29,1,461.53,1
31,2,500,1
29,4,961,0
30,3,120,0
58,3,1538.46,0
34,1,400,1
47,3,800,0
48,2,961.53003,1
49,2,769.22998,1
35,4,769.22998,1
49,1,100,1
45,5,1300,0
47,2,450,1
26,3,145,0
49,3,1076.92,1
55,3,200,1
34,2,480,0
30,2,1250,0
30,2,1250,0
49,3,961,1
26,4,1000,1
35,5,1500,1
52,4,692,1
39,3,1346.15,0
49,3,320,0
45,3,884.60999,0
49,3,540,1
34,2,600,1
36,4,1923.0699,1
58,4,673.07001,1
34,3,1346,0
64,4,2884.6101,0
63,5,1887,1
61,3,640,0
27,4,1269.23,0
41,5,1346.15,1
46,2,346,0
53,2,230,0
44,2,900,1
47,4,1923.0699,1
25,2,400,0
24,4,599.20001,0
45,4,1250,0
36,4,750,0
48,5,865,1
34,2,1750,1
31,3,560,1
23,2,810,0
25,2,720,0
70,2,291.60001,1
27,3,950,1
41,2,1730,1
63,2,769,1
56,3,769,1
36,5,1900,1
40,2,1076.92,0
58,2,1750,1
54,5,769,0
31,5,1923.0699,0
31,2,1250,0
42,4,1384.61,1
38,4,2884.6101,0
43,3,1500,1
56,1,1013,0
52,2,1076,1
52,5,1115,1
58,4,1000,1
69,5,571.41998,0
52,2,1730,0
31,2,576,1
34,4,1057,1
22,2,512.40002,0
59,1,1080,0
60,5,2884.6101,0
24,4,215,0
43,2,225,1
25,2,300,0
25,3,1480,1
22,2,200,0
53,5,1900,0
48,4,1076.92,1
31,2,1300,1
34,3,1634.61,1
23,3,300,0
53,5,865,1
22,4,1600,0
57,5,2884.6101,1
58,3,1384.61,1
66,5,230,1
40,3,1375,0
47,5,2884.6101,1
48,4,865.38,1
58,4,1300,1
55,3,531.12,1
57,2,800,1
52,2,430,1
42,4,2884.6101,0
39,4,1923,1
44,5,923.07001,1
42,3,800,1
63,5,1634.61,1
21,3,1538,0
25,3,720,0
24,3,520,0
66,3,1846,1
50,5,1900,1
23,3,192,0
60,4,2884.6101,1
